qid,is_hidden,subject,source,cover_range,level,question,related_video,related_exercise
64569,False,電腦科學,宜蘭教網、許惠美老師、陳金助老師,cs-s4a-3-basic-2,1,"{""correct_nxt_qid"": null, ""wrong_nxt_qid"": null, ""question"": {""content"": ""\n\n[[☃ article-block 1]]"", ""images"": {}, ""widgets"": {""article-block 1"": {""version"": {""major"": 0, ""minor"": 0}, ""type"": ""article-block"", ""graded"": false, ""options"": {""expanded"": false, ""blockTitle"": ""使用WFDuino控制Arduino | 課程內容"", ""background"": """", ""widgets"": {""article-block 1"": {""version"": {""major"": 0, ""minor"": 0}, ""type"": ""article-block"", ""id"": ""article-block 1"", ""graded"": false, ""options"": {""expanded"": false, ""blockTitle"": ""2️⃣ 匯入教學範例"", ""background"": ""aliceblue"", ""widgets"": {""image 1"": {""version"": {""major"": 0, ""minor"": 0}, ""type"": ""image"", ""id"": ""image 1"", ""graded"": true, ""options"": {""box"": [640, 362], ""useBoxSize"": false, ""labels"": [], ""range"": [[0, 10], [0, 10]], ""backgroundImage"": {""url"": ""https://drive.google.com/uc?export=view&id=1Tm0nFE4nfVKg2JeNO-nVYRiGUAiYE0_r"", ""width"": 1562, ""height"": 883}, ""aspectRatio"": 0.5653008962868118, ""maxImageSize"": 640}}, ""image 2"": {""version"": {""major"": 0, ""minor"": 0}, ""type"": ""image"", ""id"": ""image 2"", ""graded"": true, ""options"": {""box"": [640, 440], ""useBoxSize"": false, ""labels"": [], ""range"": [[0, 10], [0, 10]], ""backgroundImage"": {""url"": ""https://drive.google.com/uc?export=view&id=1HvLV5v6CsKxPBqxLSaxqU_mOKxqPt24K"", ""width"": 1617, ""height"": 1111}, ""aspectRatio"": 0.6870748299319728, ""maxImageSize"": 640}}, ""image 3"": {""version"": {""major"": 0, ""minor"": 0}, ""type"": ""image"", ""id"": ""image 3"", ""graded"": true, ""options"": {""box"": [435, 121], ""useBoxSize"": false, ""labels"": [], ""range"": [[0, 10], [0, 10]], ""backgroundImage"": {""url"": ""https://drive.google.com/uc?export=view&id=1orCGvHPQWlHG6fEqPlCB5KI79MUYJ-aq"", ""width"": 626, ""height"": 174}, ""aspectRatio"": 0.2779552715654952, ""maxImageSize"": 640}}, ""image 4"": {""version"": {""major"": 0, ""minor"": 0}, ""type"": ""image"", ""id"": ""image 4"", ""graded"": true, ""options"": {""box"": [640, 444], ""useBoxSize"": false, ""labels"": [], ""range"": [[0, 10], [0, 10]], ""backgroundImage"": {""url"": ""https://drive.google.com/uc?export=view&id=18SS1Z8vlY3Ib-DuUayGY_Yn6WYmBdjAX"", ""width"": 1234, ""height"": 856}, ""aspectRatio"": 0.6936790923824959, ""maxImageSize"": 640}}}, ""articleBlock"": ""\n✅ 跟著以下步驟跟著做\n\n 💡 點擊：[下載課程範例](https://drive.google.com/uc?export=download&id=1jCVrvBdfF2hBEA9Ns19VJHE83WHC-WqA \""\"" \""_blank\"")，回到WFduino畫面。\n\n\n⓵  左上角選擇「檔案」\n\n⓶ 再選擇「從電腦挑選」\n[[☃ image 1]]\n\n⓷ 在電腦裡找到課程範例「Scratch測試專案」\n[[☃ image 2]]\n\n⓸ 選擇「Scratch測試專案」。再點擊「開啟」\n\n✅ 太棒了，我們成功匯入教學範例囉！\n\n[[☃ image 4]]"", ""expandable"": false}}, ""article-block 3"": {""version"": {""major"": 0, ""minor"": 0}, ""type"": ""article-block"", ""id"": ""article-block 3"", ""graded"": false, ""options"": {""expanded"": false, ""blockTitle"": ""1️⃣ 使用WFduino3.0線上版"", ""background"": ""aliceblue"", ""widgets"": {""image 1"": {""version"": {""major"": 0, ""minor"": 0}, ""type"": ""image"", ""id"": ""image 1"", ""graded"": true, ""options"": {""box"": [640, 308], ""useBoxSize"": false, ""labels"": [], ""range"": [[0, 10], [0, 10]], ""backgroundImage"": {""url"": ""https://drive.google.com/uc?export=view&id=101yrKHVMyAoGpVi6lRyGgqv21gbddSLU"", ""width"": 1904, ""height"": 917}, ""aspectRatio"": 0.48161764705882354, ""maxImageSize"": 640}}, ""image 2"": {""version"": {""major"": 0, ""minor"": 0}, ""type"": ""image"", ""id"": ""image 2"", ""graded"": true, ""options"": {""box"": [435, 219], ""useBoxSize"": false, ""labels"": [], ""range"": [[0, 10], [0, 10]], ""backgroundImage"": {""url"": ""https://drive.google.com/uc?export=view&id=1pugd-h0McRBr8Te065_uh_ZeTmD2caqK"", ""width"": 625, ""height"": 314}, ""aspectRatio"": 0.5024, ""maxImageSize"": 640}}}, ""articleBlock"": ""✅ [開啟WFduino3.0線上版](https://cs101.page.link/wfd3 \""\"" \""_blank\"")\n\n[[[☃ image 1]]](https://cs101.page.link/wfd3 \""\"" \""_blank\"")\n\n💡 WFduino3.0是改寫自Scratch3.0的一套中介軟體，用來作為Scratch3與Arduino溝通的橋樑。\n\n❗️ 操作Wfduino3.0線上版期間，請勿關閉WFduino3.0離線版\n\n[[☃ image 2]]"", ""expandable"": false}}, ""article-block 2"": {""version"": {""major"": 0, ""minor"": 0}, ""type"": ""article-block"", ""id"": ""article-block 2"", ""graded"": false, ""options"": {""expanded"": false, ""blockTitle"": ""3️⃣ 執行範例程式"", ""background"": ""aliceblue"", ""widgets"": {""image 1"": {""version"": {""major"": 0, ""minor"": 0}, ""type"": ""image"", ""id"": ""image 1"", ""graded"": true, ""options"": {""box"": [640, 383], ""useBoxSize"": false, ""labels"": [], ""range"": [[0, 10], [0, 10]], ""backgroundImage"": {""url"": ""https://drive.google.com/uc?export=view&id=1G6jh7UJFrU1z4T5Ue1RApA_87qsS7wDl"", ""width"": 1054, ""height"": 630}, ""aspectRatio"": 0.5977229601518027, ""maxImageSize"": 640}}, ""image 2"": {""version"": {""major"": 0, ""minor"": 0}, ""type"": ""image"", ""id"": ""image 2"", ""graded"": true, ""options"": {""box"": [435, 307], ""useBoxSize"": false, ""labels"": [], ""range"": [[0, 10], [0, 10]], ""backgroundImage"": {""url"": ""https://drive.google.com/uc?export=view&id=1nUidM3WWF3lAWJpiThp9ZtXadQqyRvPe"", ""width"": 634, ""height"": 447}, ""aspectRatio"": 0.7050473186119873, ""maxImageSize"": 640}}, ""image 3"": {""version"": {""major"": 0, ""minor"": 0}, ""type"": ""image"", ""id"": ""image 3"", ""graded"": true, ""options"": {""box"": [435, 216], ""useBoxSize"": false, ""labels"": [], ""range"": [[0, 10], [0, 10]], ""backgroundImage"": {""url"": ""https://drive.google.com/uc?export=view&id=1sP0t5fFuLSX7P7-aTgOstLR0GhWCojc5"", ""width"": 732, ""height"": 363}, ""aspectRatio"": 0.4959016393442623, ""maxImageSize"": 640}}}, ""articleBlock"": ""✅ 點擊綠旗執行範例程式\n\n[[☃ image 1]]\n\n✅ 觀察 Arduino 上的LED（D2）是否會閃爍！\n\n[[☃ image 2]]\n\n💡 不停閃爍就代表連接成功囉！"", ""expandable"": false}}, ""article-block 4"": {""id"": ""article-block 4"", ""version"": {""major"": 0, ""minor"": 0}, ""type"": ""article-block"", ""options"": {""expanded"": false, ""blockTitle"": ""4️⃣ 實作影片"", ""background"": ""aliceblue"", ""widgets"": {""iframe 1"": {""id"": ""iframe 1"", ""version"": {""major"": 0, ""minor"": 0}, ""type"": ""iframe"", ""options"": {""url"": ""_l_9KMkub_w"", ""width"": 560, ""height"": 320, ""settings"": [{""name"": """", ""value"": """"}]}, ""graded"": true}}, ""articleBlock"": ""\n\n[[☃ iframe 1]]"", ""expandable"": false}, ""graded"": false}}, ""articleBlock"": ""[[☃ article-block 3]]\n\n[[☃ article-block 1]]\n\n[[☃ article-block 2]]\n\n[[☃ article-block 4]]"", ""expandable"": false}}}}, ""itemDataVersion"": {""major"": 0, ""minor"": 1}, ""answerArea"": {""calculator"": false, ""type"": ""multiple"", ""options"": {}}, ""is_start"": false, ""hints"": []}",,
64536,False,電腦科學,宜蘭教網、許惠美老師、陳金助老師,cs-s4a-3-basic-2,1,"{""correct_nxt_qid"": null, ""wrong_nxt_qid"": null, ""question"": {""content"": ""\n[[☃ article-block 1]]\n\n"", ""images"": {}, ""widgets"": {""article-block 1"": {""version"": {""major"": 0, ""minor"": 0}, ""type"": ""article-block"", ""graded"": false, ""options"": {""expanded"": false, ""blockTitle"": ""使用WFDuino控制Arduino"", ""background"": """", ""widgets"": {""article-block 1"": {""version"": {""major"": 0, ""minor"": 0}, ""type"": ""article-block"", ""id"": ""article-block 1"", ""graded"": false, ""options"": {""expanded"": false, ""blockTitle"": ""🔍 這個主題"", ""background"": ""#def"", ""widgets"": {}, ""articleBlock"": ""+ 活動目標：使用WFDuino控制Arduino\n\n\n+  適合對象：國小五年級以上學生，並且對於Scratch有基礎認知。\n\n\n+  如何參與：跟著講義的指引，搭配Arduino教育包，一步步自主學習、完成作品。"", ""expandable"": false}}, ""article-block 2"": {""version"": {""major"": 0, ""minor"": 0}, ""type"": ""article-block"", ""id"": ""article-block 2"", ""graded"": false, ""options"": {""expanded"": false, ""blockTitle"": ""📍課前準備"", ""background"": ""#fed"", ""widgets"": {""iframe 1"": {""version"": {""major"": 0, ""minor"": 0}, ""type"": ""iframe"", ""id"": ""iframe 1"", ""graded"": true, ""options"": {""url"": ""https://docs.google.com/presentation/d/1EDQzIxmlwMJBMQit2qwOzqvXUTjUN3e6YOTNojpK2Hs/embed"", ""width"": 560, ""settings"": [{""name"": """", ""value"": """"}], ""height"": 405}}, ""image 2"": {""type"": ""image""}, ""explanation 1"": {""version"": {""major"": 0, ""minor"": 0}, ""type"": ""explanation"", ""id"": ""explanation 1"", ""graded"": false, ""options"": {""hidePrompt"": "" - 隱藏說明"", ""widgets"": {}, ""explanation"": ""+ 從均一教育平台租借設備，請見[租借規則說明](https://sites.google.com/junyiacademy.org/csdevice/set_arduino \""\"" \""_blank\"")\n+ 自行採購，請\n[Google關鍵字：Arduino Uno](https://www.google.com/search?as_q=Arduino+uno \""\"" \""_blank\"")、\n[Google關鍵字：USB傳輸線](https://www.google.com/search?as_q=USB傳輸線 \""\"" \""_blank\"")"", ""showPrompt"": ""＋ 如何取得？""}}, ""image 1"": {""version"": {""major"": 0, ""minor"": 0}, ""type"": ""image"", ""id"": ""image 1"", ""graded"": true, ""options"": {""box"": [370, 175], ""useBoxSize"": true, ""labels"": [], ""range"": [[0, 10], [0, 10]], ""backgroundImage"": {""url"": """", ""width"": 370, ""height"": 175}, ""aspectRatio"": 0.4720982142857143, ""maxImageSize"": 435}}}, ""articleBlock"": ""\n👉 本課程所需的學習套件：\n\n[[☃ iframe 1]]\n\n[[☃ explanation 1]]\n\n"", ""expandable"": false}}}, ""articleBlock"": ""完成了軟硬體設定\n\n就來開始你的第一個Scratch專案\n\n一起使用積木操控Arduino開發板吧\n\n[[☃ article-block 1]]\n\n[[☃ article-block 2]]"", ""expandable"": false}}}}, ""itemDataVersion"": {""major"": 0, ""minor"": 1}, ""answerArea"": {""calculator"": false, ""type"": ""multiple"", ""options"": {}}, ""is_start"": false, ""hints"": []}",,
64535,False,電腦科學,宜蘭教網、許惠美老師、陳金助老師,cs-s4a-3-basic-2,1,"{""correct_nxt_qid"": null, ""wrong_nxt_qid"": null, ""question"": {""content"": ""\n\n[[☃ article-block 1]]"", ""images"": {}, ""widgets"": {""article-block 1"": {""version"": {""major"": 0, ""minor"": 0}, ""type"": ""article-block"", ""graded"": false, ""options"": {""expanded"": false, ""blockTitle"": ""安裝WFduino離線版與燒錄韌體-Mac | 課程內容"", ""background"": """", ""widgets"": {""article-block 1"": {""version"": {""major"": 0, ""minor"": 0}, ""type"": ""article-block"", ""id"": ""article-block 1"", ""graded"": false, ""options"": {""expanded"": false, ""blockTitle"": ""4️⃣ 透過WFdunio離線版將韌體燒錄至Arduino"", ""background"": ""aliceblue"", ""widgets"": {""image 1"": {""version"": {""major"": 0, ""minor"": 0}, ""type"": ""image"", ""id"": ""image 1"", ""graded"": true, ""options"": {""box"": [640, 321], ""useBoxSize"": false, ""labels"": [], ""range"": [[0, 10], [0, 10]], ""backgroundImage"": {""url"": ""https://drive.google.com/uc?export=view&id=1GDDQ941jCeeZkP5mfy0g2Sdihtdy9gAP"", ""width"": 732, ""height"": 367}, ""aspectRatio"": 0.5013661202185792, ""maxImageSize"": 640}}, ""image 2"": {""version"": {""major"": 0, ""minor"": 0}, ""type"": ""image"", ""id"": ""image 2"", ""graded"": true, ""options"": {""box"": [640, 339], ""useBoxSize"": false, ""labels"": [], ""range"": [[0, 10], [0, 10]], ""backgroundImage"": {""url"": ""https://drive.google.com/uc?export=view&id=1DHgNPwQU7TaJgNfu4iAVtpamFz2iuhAs"", ""width"": 737, ""height"": 390}, ""aspectRatio"": 0.5291723202170964, ""maxImageSize"": 640}}, ""image 3"": {""version"": {""major"": 0, ""minor"": 0}, ""type"": ""image"", ""id"": ""image 3"", ""graded"": true, ""options"": {""box"": [640, 319], ""useBoxSize"": false, ""labels"": [], ""range"": [[0, 10], [0, 10]], ""backgroundImage"": {""url"": ""https://drive.google.com/uc?export=view&id=1AEfDg2iFHZ1CoK0nZNfTMMXT5Lf4Atvn"", ""width"": 734, ""height"": 366}, ""aspectRatio"": 0.4986376021798365, ""maxImageSize"": 640}}, ""image 4"": {""version"": {""major"": 0, ""minor"": 0}, ""type"": ""image"", ""id"": ""image 4"", ""graded"": true, ""options"": {""box"": [640, 317], ""useBoxSize"": false, ""labels"": [], ""range"": [[0, 10], [0, 10]], ""backgroundImage"": {""url"": ""https://drive.google.com/uc?export=view&id=12Yyr_vUGFlWpQvsjNgcThpa1IQ8zP1Qj"", ""width"": 732, ""height"": 363}, ""aspectRatio"": 0.4959016393442623, ""maxImageSize"": 640}}, ""image 5"": {""version"": {""major"": 0, ""minor"": 0}, ""type"": ""image"", ""id"": ""image 5"", ""graded"": true, ""options"": {""box"": [640, 318], ""useBoxSize"": false, ""labels"": [], ""range"": [[0, 10], [0, 10]], ""backgroundImage"": {""url"": ""https://drive.google.com/uc?export=view&id=1LYwvt8sv6ntHzA7aYRSv6Az42ZCPiOWT"", ""width"": 732, ""height"": 364}, ""aspectRatio"": 0.4972677595628415, ""maxImageSize"": 640}}}, ""articleBlock"": ""✅ 選擇連接埠。\n\n 若無法連接連接埠，可能是由於：\n\n+ USB線與電腦或Arduino開發版沒有接好\n\n\n+ 確認連接Arduino開發版的USB裝置驅動程式是否安裝成功（再次安裝提供上述的 CH34X驅動程式）\n\n\n[[☃ image 1]]\n\n燒錄韌體至Arduino開發版。\n\n\n✅ 點選：功能 / 韌體更新 / WFduino / Arduino，並稍待一下。\n\n\n[[☃ image 2]]\n\n韌體更新中... \n請等待一下，切勿任意插拔Arduino。\n\n[[☃ image 5]]\n\n\n太棒了！ 韌體更新完成。\n\n[[☃ image 3]]\n\n\n✅ 再次選擇連接埠，顯示版本資訊 \n\n呼！你已經成功安裝WFduino離線版，透過它我們將能與Arduino裝置進行溝通。\n\n[[☃ image 4]]\n\n"", ""expandable"": false}}, ""article-block 3"": {""version"": {""major"": 0, ""minor"": 0}, ""type"": ""article-block"", ""id"": ""article-block 3"", ""graded"": false, ""options"": {""expanded"": false, ""blockTitle"": ""3️⃣ "", ""background"": ""aliceblue"", ""widgets"": {}, ""articleBlock"": """", ""expandable"": false}}, ""article-block 2"": {""version"": {""major"": 0, ""minor"": 0}, ""type"": ""article-block"", ""id"": ""article-block 2"", ""graded"": false, ""options"": {""expanded"": false, ""blockTitle"": ""2️⃣ 執行 WFdunio"", ""background"": ""aliceblue"", ""widgets"": {""image 1"": {""version"": {""major"": 0, ""minor"": 0}, ""type"": ""image"", ""id"": ""image 1"", ""graded"": true, ""options"": {""box"": [435, 234], ""useBoxSize"": false, ""labels"": [], ""range"": [[0, 10], [0, 10]], ""backgroundImage"": {""url"": ""https://drive.google.com/uc?export=view&id=1Va8TDj_9o85UTTDSVt0ps11ds3mYHm1R"", ""width"": 731, ""height"": 394}, ""aspectRatio"": 0.5389876880984952, ""maxImageSize"": 640}}, ""image 2"": {""version"": {""major"": 0, ""minor"": 0}, ""type"": ""image"", ""id"": ""image 2"", ""graded"": true, ""options"": {""box"": [435, 232], ""useBoxSize"": false, ""labels"": [], ""range"": [[0, 10], [0, 10]], ""backgroundImage"": {""url"": ""https://drive.google.com/uc?export=view&id=1kOZE6rC1Qh6sivedciaV-iMrIOiiNHkc"", ""width"": 735, ""height"": 392}, ""aspectRatio"": 0.5333333333333333, ""maxImageSize"": 640}}, ""image 3"": {""version"": {""major"": 0, ""minor"": 0}, ""type"": ""image"", ""id"": ""image 3"", ""graded"": true, ""options"": {""box"": [435, 367], ""useBoxSize"": false, ""labels"": [], ""range"": [[0, 10], [0, 10]], ""backgroundImage"": {""url"": ""https://drive.google.com/uc?export=view&id=1qIg4V1xInSr5MI3IPOYBkT7oKqup7lBl"", ""width"": 600, ""height"": 506}, ""aspectRatio"": 0.8433333333333334, ""maxImageSize"": 640}}}, ""articleBlock"": ""燒錄韌體至Arduino開發版。\n\n\n✅ 點選：功能 / 韌體更新 / WFduino / Arduino，並稍待一下。\n\n[[☃ image 1]]"", ""expandable"": false}}, ""article-block 4"": {""version"": {""major"": 0, ""minor"": 0}, ""type"": ""article-block"", ""id"": ""article-block 4"", ""graded"": false, ""options"": {""expanded"": false, ""blockTitle"": ""4️⃣ 應用說明"", ""background"": ""aliceblue"", ""widgets"": {}, ""articleBlock"": ""+ 調整燈光的亮度。\n\n+ 馬達的轉速。\n\n+ 全彩LED 的配色。\n\n+ 螢幕亮度控制。\n\n+ 喇叭的大小聲\n\n+ 聲音頻率。\n"", ""expandable"": false}}}, ""articleBlock"": ""\n\n[[☃ article-block 1]]\n\n\n"", ""expandable"": false}}}}, ""itemDataVersion"": {""major"": 0, ""minor"": 1}, ""answerArea"": {""calculator"": false, ""type"": ""multiple"", ""options"": {}}, ""is_start"": false, ""hints"": []}",,
64534,False,電腦科學,宜蘭教網、許惠美老師、陳金助老師,cs-s4a-3-basic-2,1,"{""correct_nxt_qid"": null, ""wrong_nxt_qid"": null, ""question"": {""content"": ""\n\n[[☃ article-block 1]]"", ""images"": {}, ""widgets"": {""article-block 1"": {""version"": {""major"": 0, ""minor"": 0}, ""type"": ""article-block"", ""graded"": false, ""options"": {""expanded"": false, ""blockTitle"": ""安裝WFduino離線版與燒錄韌體-Mac | 課程內容"", ""background"": """", ""widgets"": {""article-block 1"": {""version"": {""major"": 0, ""minor"": 0}, ""type"": ""article-block"", ""id"": ""article-block 1"", ""graded"": false, ""options"": {""expanded"": false, ""blockTitle"": ""2️⃣ 下載 WFdunio OFFLINE"", ""background"": ""aliceblue"", ""widgets"": {""image 1"": {""version"": {""major"": 0, ""minor"": 0}, ""type"": ""image"", ""id"": ""image 1"", ""graded"": true, ""options"": {""box"": [640, 373], ""useBoxSize"": false, ""labels"": [], ""range"": [[0, 10], [0, 10]], ""backgroundImage"": {""url"": ""https://drive.google.com/uc?export=view&id=1MJYPkoXVuQc6EoN8JVR1tKivvWmjb0ni"", ""width"": 736, ""height"": 429}, ""aspectRatio"": 0.5828804347826086, ""maxImageSize"": 640}}, ""image 2"": {""version"": {""major"": 0, ""minor"": 0}, ""type"": ""image"", ""id"": ""image 2"", ""graded"": true, ""options"": {""box"": [301, 261], ""useBoxSize"": true, ""labels"": [], ""range"": [[0, 10], [0, 10]], ""backgroundImage"": {""url"": ""https://drive.google.com/uc?export=view&id=1AyN1YH7hhlr82ogfEZo6if2G9JyG8oqg"", ""width"": 301, ""height"": 261}, ""aspectRatio"": 0.8668171557562077, ""maxImageSize"": 640}}}, ""articleBlock"": ""下載WFdunio OFFLINE Mac x64，並解壓縮。\n\nhttps://goo.gl/2xuoDG \n\n[[☃ image 1]]"", ""expandable"": false}}, ""article-block 3"": {""version"": {""major"": 0, ""minor"": 0}, ""type"": ""article-block"", ""id"": ""article-block 3"", ""graded"": false, ""options"": {""expanded"": false, ""blockTitle"": ""1️⃣ 將Arduino以USB線與電腦連接"", ""background"": ""aliceblue"", ""widgets"": {""image 1"": {""version"": {""major"": 0, ""minor"": 0}, ""type"": ""image"", ""id"": ""image 1"", ""graded"": true, ""options"": {""box"": [640, 256], ""useBoxSize"": false, ""labels"": [], ""range"": [[0, 10], [0, 10]], ""backgroundImage"": {""url"": ""https://drive.google.com/uc?export=view&id=1ddPUGc4Jw7rE6xLnd7O6mFh5kzOw_phW"", ""width"": 1119, ""height"": 447}, ""aspectRatio"": 0.39946380697050937, ""maxImageSize"": 640}}}, ""articleBlock"": ""\n\n[[☃ image 1]]"", ""expandable"": false}}, ""article-block 2"": {""version"": {""major"": 0, ""minor"": 0}, ""type"": ""article-block"", ""id"": ""article-block 2"", ""graded"": false, ""options"": {""expanded"": false, ""blockTitle"": ""3️⃣ 執行 WFdunio離線版"", ""background"": ""aliceblue"", ""widgets"": {""image 1"": {""version"": {""major"": 0, ""minor"": 0}, ""type"": ""image"", ""id"": ""image 1"", ""graded"": true, ""options"": {""box"": [640, 344], ""useBoxSize"": false, ""labels"": [], ""range"": [[0, 10], [0, 10]], ""backgroundImage"": {""url"": ""https://drive.google.com/uc?export=view&id=1GEb-osHXLmQpz6cOzM3hVrXDrcOu9Vni"", ""width"": 736, ""height"": 396}, ""aspectRatio"": 0.5380434782608695, ""maxImageSize"": 640}}, ""image 2"": {""version"": {""major"": 0, ""minor"": 0}, ""type"": ""image"", ""id"": ""image 2"", ""graded"": true, ""options"": {""box"": [640, 520], ""useBoxSize"": false, ""labels"": [], ""range"": [[0, 10], [0, 10]], ""backgroundImage"": {""url"": ""https://drive.google.com/uc?export=view&id=1zNiXvy6h9AR06FCqO2C0VgHtL4GAslkP"", ""width"": 735, ""height"": 597}, ""aspectRatio"": 0.8122448979591836, ""maxImageSize"": 640}}, ""image 3"": {""version"": {""major"": 0, ""minor"": 0}, ""type"": ""image"", ""id"": ""image 3"", ""graded"": true, ""options"": {""box"": [640, 317], ""useBoxSize"": false, ""labels"": [], ""range"": [[0, 10], [0, 10]], ""backgroundImage"": {""url"": ""https://drive.google.com/uc?export=view&id=1sP0t5fFuLSX7P7-aTgOstLR0GhWCojc5"", ""width"": 732, ""height"": 363}, ""aspectRatio"": 0.4959016393442623, ""maxImageSize"": 640}}}, ""articleBlock"": ""\n✅ 點擊執行：WFduino離線版。\n\n[[☃ image 1]]\n\n因Mac安全性限制，請做調整來執行。\n\n✅ 點選：蘋果 \\ 系統偏好設定 \\ 安全性與隱私\n\n[[☃ image 2]]\n\n💡點擊強制打開就可以開啟囉！\n\n\n[[☃ image 3]]\n\n🔼正常啟動 WFduino OFFLINE 的主畫面"", ""expandable"": false}}, ""article-block 4"": {""version"": {""major"": 0, ""minor"": 0}, ""type"": ""article-block"", ""id"": ""article-block 4"", ""graded"": false, ""options"": {""expanded"": false, ""blockTitle"": ""4️⃣ 應用說明"", ""background"": ""aliceblue"", ""widgets"": {}, ""articleBlock"": ""+ 調整燈光的亮度。\n\n+ 馬達的轉速。\n\n+ 全彩LED 的配色。\n\n+ 螢幕亮度控制。\n\n+ 喇叭的大小聲\n\n+ 聲音頻率。\n"", ""expandable"": false}}}, ""articleBlock"": ""[[☃ article-block 3]]\n\n[[☃ article-block 1]]\n\n[[☃ article-block 2]]\n\n"", ""expandable"": false}}}}, ""itemDataVersion"": {""major"": 0, ""minor"": 1}, ""answerArea"": {""calculator"": false, ""type"": ""multiple"", ""options"": {}}, ""is_start"": false, ""hints"": []}",,
